offline_datapoint_16 1675207192 0,000
offline_datapoint_11 1675207190 117,319
offline_datapoint_1 1675207190 181,317
offline_datapoint_15 1675207190 298,636
offline_datapoint_8 1675207190 63,439
offline_datapoint_18 1675207190 91,485
offline_datapoint_22 1675207190 3,910
offline_datapoint_13 1675207190 0,018
offline_datapoint_4 1675207190 0,020
offline_datapoint_20 1675207190 2,987
offline_datapoint_14 1675207190 1,174
offline_datapoint_0 1675207190 1,814
offline_datapoint_6 1675207192 0,000
offline_datapoint_9 1675207193 68,554
offline_datapoint_3 1675207193 68,831
offline_datapoint_21 1675207195 663,000
offline_datapoint_2 1675207193 54,007
offline_datapoint_12 1675207193 3515,791
offline_datapoint_17 1675207193 21,214
offline_datapoint_7 1675207193 12,762
offline_datapoint_5 1675207193 11896,216
offline_datapoint_19 1675207193 4489,918
offline_datapoint_10 1675207193 7406,298
offline_datapoint_16 1675207195 0,000
offline_datapoint_11 1675207193 16,913
offline_datapoint_1 1675207193 23,580
offline_datapoint_15 1675207193 40,492
offline_datapoint_8 1675207193 78,344
offline_datapoint_18 1675207193 21,003
offline_datapoint_22 1675207193 58,494
offline_datapoint_13 1675207193 0,002
offline_datapoint_4 1675207193 0,011
offline_datapoint_20 1675207193 0,405
offline_datapoint_14 1675207193 0,169
offline_datapoint_0 1675207193 0,236
offline_datapoint_6 1675207195 0,000
offline_datapoint_9 1675207196 68,554
offline_datapoint_3 1675207196 68,801
offline_datapoint_21 1675207198 663,000
offline_datapoint_2 1675207196 41,269
offline_datapoint_12 1675207196 742,834
offline_datapoint_17 1675207196 14,608
offline_datapoint_7 1675207196 5,069
offline_datapoint_5 1675207196 350,783
offline_datapoint_19 1675207196 35,944
offline_datapoint_10 1675207196 314,839
offline_datapoint_16 1675207198 0,000
offline_datapoint_11 1675207196 6,666
offline_datapoint_1 1675207196 37,436
offline_datapoint_15 1675207196 44,102
offline_datapoint_8 1675207196 22,964
offline_datapoint_18 1675207196 26,625
offline_datapoint_22 1675207196 67,514
offline_datapoint_13 1675207196 0,003
offline_datapoint_4 1675207196 0,014
offline_datapoint_20 1675207196 0,441
offline_datapoint_14 1675207196 0,067
offline_datapoint_0 1675207196 0,374
offline_datapoint_6 1675207198 3,000
offline_datapoint_9 1675207199 68,554
offline_datapoint_3 1675207199 68,801
offline_datapoint_21 1675207201 665,000
offline_datapoint_2 1675207199 80,925
offline_datapoint_12 1675207199 792,931
offline_datapoint_17 1675207199 6,059
offline_datapoint_7 1675207199 2,602
offline_datapoint_5 1675207199 27,974
offline_datapoint_19 1675207199 13,987
offline_datapoint_10 1675207199 13,987
offline_datapoint_16 1675207201 0,000
offline_datapoint_11 1675207199 25,539
offline_datapoint_1 1675207199 105,367
offline_datapoint_15 1675207199 130,907
offline_datapoint_8 1675207199 36,966
offline_datapoint_18 1675207199 90,583
offline_datapoint_22 1675207199 7,312
offline_datapoint_13 1675207199 0,007
offline_datapoint_4 1675207199 0,012
offline_datapoint_20 1675207199 1,309
offline_datapoint_14 1675207199 0,255
offline_datapoint_0 1675207199 1,054
offline_datapoint_6 1675207201 1,000
offline_datapoint_9 1675207202 68,554
offline_datapoint_3 1675207202 68,800
offline_datapoint_21 1675207204 662,000
offline_datapoint_2 1675207202 74,304
offline_datapoint_12 1675207202 2420,376
offline_datapoint_17 1675207202 12,537
offline_datapoint_7 1675207202 6,117
offline_datapoint_5 1675207202 71,305
offline_datapoint_19 1675207202 0,000
offline_datapoint_10 1675207202 71,305
offline_datapoint_16 1675207204 0,000
offline_datapoint_11 1675207202 16,800
offline_datapoint_1 1675207202 107,448
offline_datapoint_15 1675207202 124,248
offline_datapoint_8 1675207202 30,321
offline_datapoint_18 1675207202 82,301
offline_datapoint_22 1675207202 4,171
offline_datapoint_13 1675207202 0,006
offline_datapoint_4 1675207202 0,013
offline_datapoint_20 1675207202 1,242
offline_datapoint_14 1675207202 0,168
offline_datapoint_0 1675207202 1,074
offline_datapoint_6 1675207204 1,000
offline_datapoint_9 1675207205 68,554
offline_datapoint_3 1675207205 68,738
offline_datapoint_21 1675207207 664,000
offline_datapoint_2 1675207205 33,029
offline_datapoint_12 1675207205 1163,705
offline_datapoint_17 1675207205 7,084
offline_datapoint_7 1675207205 2,085
offline_datapoint_5 1675207205 71,397
offline_datapoint_19 1675207205 0,000
offline_datapoint_10 1675207205 71,397
offline_datapoint_16 1675207207 0,000
offline_datapoint_11 1675207205 4,439
offline_datapoint_1 1675207205 24,508
offline_datapoint_15 1675207205 28,947
offline_datapoint_8 1675207205 26,690
offline_datapoint_18 1675207205 31,361
offline_datapoint_22 1675207205 71,682
offline_datapoint_13 1675207205 0,002
offline_datapoint_4 1675207205 0,008
offline_datapoint_20 1675207205 0,289
offline_datapoint_14 1675207205 0,044
offline_datapoint_0 1675207205 0,245
offline_datapoint_6 1675207207 0,000
offline_datapoint_9 1675207208 68,554
offline_datapoint_3 1675207208 68,735
offline_datapoint_21 1675207210 665,000
offline_datapoint_2 1675207208 5,326
offline_datapoint_12 1675207208 440,747
offline_datapoint_17 1675207208 8,063
offline_datapoint_7 1675207208 3,771
offline_datapoint_5 1675207208 0,000
offline_datapoint_19 1675207208 0,000
offline_datapoint_10 1675207208 0,000
offline_datapoint_16 1675207210 0,000
offline_datapoint_11 1675207208 7,270
offline_datapoint_1 1675207208 10,114
offline_datapoint_15 1675207208 17,384
offline_datapoint_8 1675207208 38,282
offline_datapoint_18 1675207208 9,987
offline_datapoint_22 1675207208 81,668
offline_datapoint_13 1675207208 0,002
offline_datapoint_4 1675207208 0,010
offline_datapoint_20 1675207208 0,174
offline_datapoint_14 1675207208 0,073
offline_datapoint_0 1675207208 0,101
offline_datapoint_6 1675207210 0,000
offline_datapoint_9 1675207211 68,554
offline_datapoint_3 1675207211 68,759
offline_datapoint_21 1675207213 665,000
offline_datapoint_2 1675207211 0,000
offline_datapoint_12 1675207211 1519,622
offline_datapoint_17 1675207211 8,594
offline_datapoint_7 1675207211 3,651
offline_datapoint_5 1675207211 71,441
offline_datapoint_19 1675207211 0,000
offline_datapoint_10 1675207211 71,441
offline_datapoint_16 1675207213 0,000
offline_datapoint_11 1675207211 2,380
offline_datapoint_1 1675207211 3,575
offline_datapoint_15 1675207211 5,954
offline_datapoint_8 1675207211 16,692
offline_datapoint_18 1675207211 2,337
offline_datapoint_22 1675207211 93,116
offline_datapoint_13 1675207211 0,001
offline_datapoint_4 1675207211 0,015
offline_datapoint_20 1675207211 0,060
offline_datapoint_14 1675207211 0,024
offline_datapoint_0 1675207211 0,036
offline_datapoint_6 1675207213 0,000
offline_datapoint_9 1675207214 68,554
offline_datapoint_3 1675207214 68,757
offline_datapoint_21 1675207216 664,000
offline_datapoint_2 1675207214 10,017
offline_datapoint_12 1675207214 122,542
offline_datapoint_17 1675207214 4,784
offline_datapoint_7 1675207214 0,913
offline_datapoint_5 1675207214 0,000
offline_datapoint_19 1675207214 0,000
offline_datapoint_10 1675207214 0,000
offline_datapoint_16 1675207216 0,000
offline_datapoint_11 1675207214 0,641
offline_datapoint_1 1675207214 2,768
offline_datapoint_15 1675207214 3,409
offline_datapoint_8 1675207214 8,014
offline_datapoint_18 1675207214 1,002
offline_datapoint_22 1675207214 93,691
offline_datapoint_13 1675207214 0,001
offline_datapoint_4 1675207214 0,028
offline_datapoint_20 1675207214 0,034
offline_datapoint_14 1675207214 0,006
offline_datapoint_0 1675207214 0,028
offline_datapoint_6 1675207216 0,000
offline_datapoint_9 1675207217 68,554
offline_datapoint_3 1675207217 68,775
offline_datapoint_21 1675207219 661,000
offline_datapoint_2 1675207217 0,000
offline_datapoint_12 1675207217 2053,036
offline_datapoint_17 1675207217 15,155
offline_datapoint_7 1675207217 7,914
offline_datapoint_5 1675207217 71,081
offline_datapoint_19 1675207217 0,000
offline_datapoint_10 1675207217 71,081
offline_datapoint_16 1675207219 0,000
offline_datapoint_11 1675207217 0,440
offline_datapoint_1 1675207217 0,011
offline_datapoint_15 1675207217 0,451
offline_datapoint_8 1675207217 7,972
offline_datapoint_18 1675207217 0,332
offline_datapoint_22 1675207217 97,749
offline_datapoint_13 1675207217 0,001
offline_datapoint_4 1675207217 0,000
offline_datapoint_20 1675207217 0,004
offline_datapoint_14 1675207217 0,004
offline_datapoint_0 1675207217 0,000
offline_datapoint_6 1675207219 0,000
offline_datapoint_9 1675207220 68,554
offline_datapoint_3 1675207220 68,781
offline_datapoint_21 1675207222 663,000
offline_datapoint_2 1675207220 6,688
offline_datapoint_12 1675207220 2449,774
offline_datapoint_17 1675207220 7,247
offline_datapoint_7 1675207220 3,005
offline_datapoint_5 1675207220 71,560
offline_datapoint_19 1675207220 0,000
offline_datapoint_10 1675207220 71,560
offline_datapoint_16 1675207222 0,000
offline_datapoint_11 1675207220 0,119
offline_datapoint_1 1675207220 2,568
offline_datapoint_15 1675207220 2,687
offline_datapoint_8 1675207220 2,006
offline_datapoint_18 1675207220 2,006
offline_datapoint_22 1675207220 97,324
offline_datapoint_13 1675207220 0,001
offline_datapoint_4 1675207220 0,013
offline_datapoint_20 1675207220 0,027
offline_datapoint_14 1675207220 0,001
offline_datapoint_0 1675207220 0,026
offline_datapoint_6 1675207222 0,000
offline_datapoint_9 1675207223 68,554
offline_datapoint_3 1675207223 68,780
offline_datapoint_21 1675207225 664,000
offline_datapoint_2 1675207223 0,000
offline_datapoint_12 1675207223 324,431
offline_datapoint_17 1675207223 7,650
offline_datapoint_7 1675207223 5,210
offline_datapoint_5 1675207223 1757,198
offline_datapoint_19 1675207223 0,000
offline_datapoint_10 1675207223 1757,198
offline_datapoint_16 1675207225 0,000
offline_datapoint_11 1675207223 1,461
offline_datapoint_1 1675207223 0,711
offline_datapoint_15 1675207223 2,172
offline_datapoint_8 1675207223 12,337
offline_datapoint_18 1675207223 1,667
offline_datapoint_22 1675207223 95,278
offline_datapoint_13 1675207223 0,001
offline_datapoint_4 1675207223 0,004
offline_datapoint_20 1675207223 0,022
offline_datapoint_14 1675207223 0,015
offline_datapoint_0 1675207223 0,007
offline_datapoint_6 1675207225 0,000
offline_datapoint_9 1675207226 68,554
offline_datapoint_3 1675207226 68,810
offline_datapoint_21 1675207228 658,000
offline_datapoint_2 1675207226 29,347
offline_datapoint_12 1675207226 3027,097
offline_datapoint_17 1675207226 16,107
offline_datapoint_7 1675207226 9,640
offline_datapoint_5 1675207226 71,367
offline_datapoint_19 1675207226 0,000
offline_datapoint_10 1675207226 71,367
offline_datapoint_16 1675207228 0,000
offline_datapoint_11 1675207226 0,118
offline_datapoint_1 1675207226 6,585
offline_datapoint_15 1675207226 6,704
offline_datapoint_8 1675207226 1,334
offline_datapoint_18 1675207226 6,670
offline_datapoint_22 1675207226 93,814
offline_datapoint_13 1675207226 0,001
offline_datapoint_4 1675207226 0,010
offline_datapoint_20 1675207226 0,067
offline_datapoint_14 1675207226 0,001
offline_datapoint_0 1675207226 0,066
offline_datapoint_6 1675207228 0,000
offline_datapoint_9 1675207229 68,554
offline_datapoint_3 1675207229 68,810
offline_datapoint_21 1675207231 658,000
offline_datapoint_2 1675207229 0,000
offline_datapoint_12 1675207229 31,965
offline_datapoint_17 1675207229 3,099
offline_datapoint_7 1675207229 1,431
offline_datapoint_5 1675207229 0,000
offline_datapoint_19 1675207229 0,000
offline_datapoint_10 1675207229 0,000
offline_datapoint_16 1675207231 0,000
offline_datapoint_11 1675207229 0,140
offline_datapoint_1 1675207229 0,000
offline_datapoint_15 1675207229 0,140
offline_datapoint_8 1675207229 1,998
offline_datapoint_18 1675207229 0,000
offline_datapoint_22 1675207229 99,865
offline_datapoint_13 1675207229 0,001
offline_datapoint_4 1675207229 0,000
offline_datapoint_20 1675207229 0,001
offline_datapoint_14 1675207229 0,001
offline_datapoint_0 1675207229 0,000
offline_datapoint_6 1675207231 0,000
offline_datapoint_9 1675207232 68,554
offline_datapoint_3 1675207232 68,814
offline_datapoint_21 1675207234 660,000
offline_datapoint_2 1675207232 9,326
offline_datapoint_12 1675207232 3018,672
offline_datapoint_17 1675207232 12,824
offline_datapoint_7 1675207232 8,067
offline_datapoint_5 1675207232 0,000
offline_datapoint_19 1675207232 0,000
offline_datapoint_10 1675207232 0,000
offline_datapoint_16 1675207234 0,000
offline_datapoint_11 1675207232 0,853
offline_datapoint_1 1675207232 2,801
offline_datapoint_15 1675207232 3,654
offline_datapoint_8 1675207232 3,997
offline_datapoint_18 1675207232 1,665
offline_datapoint_22 1675207232 96,350
offline_datapoint_13 1675207232 0,002
offline_datapoint_4 1675207232 0,017
offline_datapoint_20 1675207232 0,037
offline_datapoint_14 1675207232 0,009
offline_datapoint_0 1675207232 0,028
offline_datapoint_6 1675207234 0,000
offline_datapoint_9 1675207235 68,554
offline_datapoint_3 1675207235 68,818
offline_datapoint_21 1675207237 659,000
offline_datapoint_2 1675207235 8,317
offline_datapoint_12 1675207235 2462,694
offline_datapoint_17 1675207235 8,798
offline_datapoint_7 1675207235 4,417
offline_datapoint_5 1675207235 71,190
offline_datapoint_19 1675207235 0,000
offline_datapoint_10 1675207235 71,190
offline_datapoint_16 1675207237 0,000
offline_datapoint_11 1675207235 0,183
offline_datapoint_1 1675207235 1,339
offline_datapoint_15 1675207235 1,523
offline_datapoint_8 1675207235 1,663
offline_datapoint_18 1675207235 0,665
offline_datapoint_22 1675207235 98,504
offline_datapoint_13 1675207235 0,001
offline_datapoint_4 1675207235 0,020
offline_datapoint_20 1675207235 0,015
offline_datapoint_14 1675207235 0,002
offline_datapoint_0 1675207235 0,013
offline_datapoint_6 1675207237 0,000
offline_datapoint_9 1675207238 68,554
offline_datapoint_3 1675207238 68,795
offline_datapoint_21 1675207240 662,000
offline_datapoint_2 1675207238 0,000
offline_datapoint_12 1675207238 323,478
offline_datapoint_17 1675207238 10,543
offline_datapoint_7 1675207238 7,042
offline_datapoint_5 1675207238 0,000
offline_datapoint_19 1675207238 0,000
offline_datapoint_10 1675207238 0,000
offline_datapoint_16 1675207240 0,000
offline_datapoint_11 1675207238 0,201
offline_datapoint_1 1675207238 0,000
offline_datapoint_15 1675207238 0,201
offline_datapoint_8 1675207238 4,006
offline_datapoint_18 1675207238 0,000
offline_datapoint_22 1675207238 98,894
offline_datapoint_13 1675207238 0,001
offline_datapoint_4 1675207238 0,000
offline_datapoint_20 1675207238 0,002
offline_datapoint_14 1675207238 0,002
offline_datapoint_0 1675207238 0,000
offline_datapoint_6 1675207240 0,000
offline_datapoint_9 1675207241 68,554
offline_datapoint_3 1675207241 68,789
offline_datapoint_21 1675207243 667,000
offline_datapoint_2 1675207241 7,995
offline_datapoint_12 1675207241 2817,443
offline_datapoint_17 1675207241 12,669
offline_datapoint_7 1675207241 6,638
offline_datapoint_5 1675207241 71,286
offline_datapoint_19 1675207241 0,000
offline_datapoint_10 1675207241 71,286
offline_datapoint_16 1675207243 0,000
offline_datapoint_11 1675207241 0,941
offline_datapoint_1 1675207241 5,407
offline_datapoint_15 1675207241 6,348
offline_datapoint_8 1675207241 5,663
offline_datapoint_18 1675207241 4,330
offline_datapoint_22 1675207241 91,847
offline_datapoint_13 1675207241 0,002
offline_datapoint_4 1675207241 0,012
offline_datapoint_20 1675207241 0,064
offline_datapoint_14 1675207241 0,009
offline_datapoint_0 1675207241 0,054
offline_datapoint_6 1675207243 0,000
offline_datapoint_9 1675207244 68,554
offline_datapoint_3 1675207244 68,796
offline_datapoint_21 1675207246 700,000
offline_datapoint_2 1675207244 130,899
offline_datapoint_12 1675207244 1988,522
offline_datapoint_17 1675207244 13,003
offline_datapoint_7 1675207244 4,435
offline_datapoint_5 1675207244 0,000
offline_datapoint_19 1675207244 0,000
offline_datapoint_10 1675207244 0,000
offline_datapoint_16 1675207246 0,000
offline_datapoint_11 1675207244 0,529
offline_datapoint_1 1675207244 0,982
offline_datapoint_15 1675207244 1,511
offline_datapoint_8 1675207244 10,352
offline_datapoint_18 1675207244 0,334
offline_datapoint_22 1675207244 98,636
offline_datapoint_13 1675207244 0,001
offline_datapoint_4 1675207244 0,029
offline_datapoint_20 1675207244 0,015
offline_datapoint_14 1675207244 0,005
offline_datapoint_0 1675207244 0,010
offline_datapoint_6 1675207246 0,000
offline_datapoint_9 1675207247 68,554
offline_datapoint_3 1675207247 68,786
offline_datapoint_21 1675207249 694,000
offline_datapoint_2 1675207247 6,656
offline_datapoint_12 1675207247 4431,495
offline_datapoint_17 1675207247 22,376
offline_datapoint_7 1675207247 14,563
offline_datapoint_5 1675207247 71,223
offline_datapoint_19 1675207247 0,000
offline_datapoint_10 1675207247 71,223
offline_datapoint_16 1675207249 0,000
offline_datapoint_11 1675207247 0,605
offline_datapoint_1 1675207247 2,886
offline_datapoint_15 1675207247 3,490
offline_datapoint_8 1675207247 3,661
offline_datapoint_18 1675207247 1,331
offline_datapoint_22 1675207247 96,528
offline_datapoint_13 1675207247 0,002
offline_datapoint_4 1675207247 0,022
offline_datapoint_20 1675207247 0,035
offline_datapoint_14 1675207247 0,006
offline_datapoint_0 1675207247 0,029
offline_datapoint_6 1675207249 0,000
offline_datapoint_9 1675207250 68,554
offline_datapoint_3 1675207250 68,800
offline_datapoint_21 1675207252 697,000
offline_datapoint_2 1675207250 22,307
offline_datapoint_12 1675207250 2481,789
offline_datapoint_17 1675207250 7,938
offline_datapoint_7 1675207250 4,941
offline_datapoint_5 1675207250 71,251
offline_datapoint_19 1675207250 0,000
offline_datapoint_10 1675207250 71,251
offline_datapoint_16 1675207252 0,000
offline_datapoint_11 1675207250 0,143
offline_datapoint_1 1675207250 4,929
offline_datapoint_15 1675207250 5,071
offline_datapoint_8 1675207250 1,665
offline_datapoint_18 1675207250 2,331
offline_datapoint_22 1675207250 96,697
offline_datapoint_13 1675207250 0,001
offline_datapoint_4 1675207250 0,021
offline_datapoint_20 1675207250 0,051
offline_datapoint_14 1675207250 0,001
offline_datapoint_0 1675207250 0,049
offline_datapoint_6 1675207252 0,000
offline_datapoint_9 1675207253 68,554
offline_datapoint_3 1675207253 68,810
offline_datapoint_21 1675207255 694,000
offline_datapoint_2 1675207253 0,334
offline_datapoint_12 1675207253 3809,392
offline_datapoint_17 1675207253 16,879
offline_datapoint_7 1675207253 10,423
offline_datapoint_5 1675207253 606,714
offline_datapoint_19 1675207253 185,783
offline_datapoint_10 1675207253 420,931
offline_datapoint_16 1675207255 0,000
offline_datapoint_11 1675207253 0,242
offline_datapoint_1 1675207253 0,818
offline_datapoint_15 1675207253 1,060
offline_datapoint_8 1675207253 3,669
offline_datapoint_18 1675207253 0,334
offline_datapoint_22 1675207253 98,938
offline_datapoint_13 1675207253 0,001
offline_datapoint_4 1675207253 0,025
offline_datapoint_20 1675207253 0,011
offline_datapoint_14 1675207253 0,002
offline_datapoint_0 1675207253 0,008
offline_datapoint_6 1675207255 0,000
offline_datapoint_9 1675207256 68,554
offline_datapoint_3 1675207256 68,791
offline_datapoint_21 1675207258 693,000
offline_datapoint_2 1675207256 6,997
offline_datapoint_12 1675207256 4040,884
offline_datapoint_17 1675207256 12,130
offline_datapoint_7 1675207256 6,118
offline_datapoint_5 1675207256 171,938
offline_datapoint_19 1675207256 13,995
offline_datapoint_10 1675207256 157,943
offline_datapoint_16 1675207258 0,000
offline_datapoint_11 1675207256 1,606
offline_datapoint_1 1675207256 5,568
offline_datapoint_15 1675207256 7,173
offline_datapoint_8 1675207256 6,331
offline_datapoint_18 1675207256 2,332
offline_datapoint_22 1675207256 90,161
offline_datapoint_13 1675207256 0,003
offline_datapoint_4 1675207256 0,024
offline_datapoint_20 1675207256 0,072
offline_datapoint_14 1675207256 0,016
offline_datapoint_0 1675207256 0,056
offline_datapoint_6 1675207258 0,000
offline_datapoint_9 1675207259 68,554
offline_datapoint_3 1675207259 68,814
offline_datapoint_21 1675207261 695,000
offline_datapoint_2 1675207259 0,000
offline_datapoint_12 1675207259 3040,887
offline_datapoint_17 1675207259 15,979
offline_datapoint_7 1675207259 11,742
offline_datapoint_5 1675207259 291,294
offline_datapoint_19 1675207259 215,464
offline_datapoint_10 1675207259 75,830
offline_datapoint_16 1675207261 0,000
offline_datapoint_11 1675207259 3,489
offline_datapoint_1 1675207259 6,015
offline_datapoint_15 1675207259 9,504
offline_datapoint_8 1675207259 32,069
offline_datapoint_18 1675207259 6,681
offline_datapoint_22 1675207259 90,668
offline_datapoint_13 1675207259 0,001
offline_datapoint_4 1675207259 0,009
offline_datapoint_20 1675207259 0,095
offline_datapoint_14 1675207259 0,035
offline_datapoint_0 1675207259 0,060
offline_datapoint_6 1675207261 0,000
offline_datapoint_9 1675207262 68,554
offline_datapoint_3 1675207262 69,849
offline_datapoint_21 1675207264 608,000
offline_datapoint_2 1675207262 9,652
offline_datapoint_12 1675207262 9745,606
offline_datapoint_17 1675207262 23,926
offline_datapoint_7 1675207262 17,816
offline_datapoint_5 1675207262 3215,141
offline_datapoint_19 1675207262 1576,950
offline_datapoint_10 1675207262 1638,191
offline_datapoint_16 1675207264 0,000
offline_datapoint_11 1675207262 0,994
offline_datapoint_1 1675207262 2,906
offline_datapoint_15 1675207262 3,901
offline_datapoint_8 1675207262 6,989
offline_datapoint_18 1675207262 1,997
offline_datapoint_22 1675207262 91,764
offline_datapoint_13 1675207262 0,001
offline_datapoint_4 1675207262 0,015
offline_datapoint_20 1675207262 0,039
offline_datapoint_14 1675207262 0,010
offline_datapoint_0 1675207262 0,029
offline_datapoint_6 1675207264 1,000
offline_datapoint_9 1675207265 68,554
offline_datapoint_3 1675207265 68,829
offline_datapoint_21 1675207267 667,000
offline_datapoint_2 1675207265 135,775
offline_datapoint_12 1675207265 3725,311
offline_datapoint_17 1675207265 10,615
offline_datapoint_7 1675207265 4,430
offline_datapoint_5 1675207265 71,390
offline_datapoint_19 1675207265 0,000
offline_datapoint_10 1675207265 71,390
offline_datapoint_16 1675207267 0,000
offline_datapoint_11 1675207265 9,184
offline_datapoint_1 1675207265 7,966
offline_datapoint_15 1675207265 17,150
offline_datapoint_8 1675207265 23,018
offline_datapoint_18 1675207265 2,669
offline_datapoint_22 1675207265 84,049
offline_datapoint_13 1675207265 0,004
offline_datapoint_4 1675207265 0,030
offline_datapoint_20 1675207265 0,172
offline_datapoint_14 1675207265 0,092
offline_datapoint_0 1675207265 0,080
offline_datapoint_6 1675207267 0,000
offline_datapoint_9 1675207268 68,554
offline_datapoint_3 1675207268 68,779
offline_datapoint_21 1675207270 680,000
offline_datapoint_2 1675207268 5,344
offline_datapoint_12 1675207268 3711,913
offline_datapoint_17 1675207268 15,194
offline_datapoint_7 1675207268 12,264
offline_datapoint_5 1675207268 0,000
offline_datapoint_19 1675207268 0,000
offline_datapoint_10 1675207268 0,000
offline_datapoint_16 1675207270 0,000
offline_datapoint_11 1675207268 1,110
offline_datapoint_1 1675207268 1,825
offline_datapoint_15 1675207268 2,936
offline_datapoint_8 1675207268 3,340
offline_datapoint_18 1675207268 0,668
offline_datapoint_22 1675207268 97,061
offline_datapoint_13 1675207268 0,003
offline_datapoint_4 1675207268 0,027
offline_datapoint_20 1675207268 0,029
offline_datapoint_14 1675207268 0,011
