offline_datapoint_5 1675676536 3016,210
offline_datapoint_21 1675676536 0,000
offline_datapoint_1 1675676536 5,108
offline_datapoint_8 1675676536 245,083
offline_datapoint_9 1675676538 0,000
offline_datapoint_12 1675676538 173,000
offline_datapoint_13 1675676536 5,676
offline_datapoint_4 1675676536 0,000
offline_datapoint_17 1675676536 5,676
offline_datapoint_6 1675676536 7,326
offline_datapoint_7 1675676536 7,326
offline_datapoint_15 1675676536 0,000
offline_datapoint_19 1675676536 0,008
offline_datapoint_3 1675676536 0,008
offline_datapoint_0 1675676536 0,057
offline_datapoint_2 1675676536 0,057
offline_datapoint_11 1675676536 0,000
offline_datapoint_10 1675676539 39,506
offline_datapoint_20 1675676541 3429650432,000
offline_datapoint_14 1675676541 1457,000
offline_datapoint_18 1675676539 1174,134
offline_datapoint_16 1675676539 4,995
offline_datapoint_5 1675676539 656,329
offline_datapoint_21 1675676539 0,000
offline_datapoint_1 1675676539 12,761
offline_datapoint_8 1675676539 0,000
offline_datapoint_9 1675676541 0,000
offline_datapoint_12 1675676541 173,000
offline_datapoint_13 1675676539 0,123
offline_datapoint_4 1675676539 0,000
offline_datapoint_17 1675676539 0,123
offline_datapoint_6 1675676539 2,003
offline_datapoint_7 1675676539 2,003
offline_datapoint_15 1675676539 0,000
offline_datapoint_19 1675676539 0,001
offline_datapoint_3 1675676539 0,001
offline_datapoint_0 1675676539 0,001
offline_datapoint_2 1675676539 0,001
offline_datapoint_11 1675676539 0,000
offline_datapoint_10 1675676542 39,520
offline_datapoint_20 1675676544 3430899712,000
offline_datapoint_14 1675676544 1453,000
offline_datapoint_18 1675676542 0,000
offline_datapoint_16 1675676542 0,000
offline_datapoint_5 1675676542 3131,602
offline_datapoint_21 1675676542 0,000
offline_datapoint_1 1675676542 3,537
offline_datapoint_8 1675676542 0,000
offline_datapoint_9 1675676544 0,000
offline_datapoint_12 1675676544 173,000
offline_datapoint_13 1675676542 0,824
offline_datapoint_4 1675676542 0,637
offline_datapoint_17 1675676542 1,461
offline_datapoint_6 1675676542 16,664
offline_datapoint_7 1675676542 16,998
offline_datapoint_15 1675676542 0,333
offline_datapoint_19 1675676542 0,000
offline_datapoint_3 1675676542 0,001
offline_datapoint_0 1675676542 0,015
offline_datapoint_2 1675676542 0,008
offline_datapoint_11 1675676542 0,006
offline_datapoint_10 1675676545 39,519
offline_datapoint_20 1675676547 3430793216,000
offline_datapoint_14 1675676547 1453,000
offline_datapoint_18 1675676545 0,000
offline_datapoint_16 1675676545 0,000
offline_datapoint_5 1675676545 54,659
offline_datapoint_21 1675676545 0,000
offline_datapoint_1 1675676545 11,424
offline_datapoint_8 1675676545 71,063
offline_datapoint_9 1675676547 0,000
offline_datapoint_12 1675676547 173,000
offline_datapoint_13 1675676545 0,259
offline_datapoint_4 1675676545 0,000
offline_datapoint_17 1675676545 0,259
offline_datapoint_6 1675676545 4,317
offline_datapoint_7 1675676545 4,317
offline_datapoint_15 1675676545 0,000
offline_datapoint_19 1675676545 0,001
offline_datapoint_3 1675676545 0,001
offline_datapoint_0 1675676545 0,003
offline_datapoint_2 1675676545 0,003
offline_datapoint_11 1675676545 0,000
offline_datapoint_10 1675676548 39,533
offline_datapoint_20 1675676550 3432050688,000
offline_datapoint_14 1675676550 1450,000
offline_datapoint_18 1675676548 0,000
offline_datapoint_16 1675676548 0,000
offline_datapoint_5 1675676548 2867,105
offline_datapoint_21 1675676548 0,000
offline_datapoint_1 1675676548 9,298
offline_datapoint_8 1675676548 0,000
offline_datapoint_9 1675676550 0,000
offline_datapoint_12 1675676550 173,000
offline_datapoint_13 1675676548 0,178
offline_datapoint_4 1675676548 0,000
offline_datapoint_17 1675676548 0,178
offline_datapoint_6 1675676548 2,011
offline_datapoint_7 1675676548 2,011
offline_datapoint_15 1675676548 0,000
offline_datapoint_19 1675676548 0,001
offline_datapoint_3 1675676548 0,001
offline_datapoint_0 1675676548 0,002
offline_datapoint_2 1675676548 0,002
offline_datapoint_11 1675676548 0,000
offline_datapoint_10 1675676551 39,490
offline_datapoint_20 1675676553 3428274176,000
offline_datapoint_14 1675676553 1453,000
offline_datapoint_18 1675676551 0,000
offline_datapoint_16 1675676551 0,000
offline_datapoint_5 1675676551 2757,744
offline_datapoint_21 1675676551 0,332
offline_datapoint_1 1675676551 7,524
offline_datapoint_8 1675676551 71,014
offline_datapoint_9 1675676553 0,000
offline_datapoint_12 1675676553 173,000
offline_datapoint_13 1675676551 0,249
offline_datapoint_4 1675676551 0,000
offline_datapoint_17 1675676551 0,249
offline_datapoint_6 1675676551 3,650
offline_datapoint_7 1675676551 3,650
offline_datapoint_15 1675676551 0,000
offline_datapoint_19 1675676551 0,001
offline_datapoint_3 1675676551 0,001
offline_datapoint_0 1675676551 0,002
offline_datapoint_2 1675676551 0,002
offline_datapoint_11 1675676551 0,000
offline_datapoint_10 1675676554 39,493
offline_datapoint_20 1675676556 3428499456,000
offline_datapoint_14 1675676556 1451,000
offline_datapoint_18 1675676554 2,655
offline_datapoint_16 1675676554 0,000
offline_datapoint_5 1675676554 1740,173
offline_datapoint_21 1675676554 0,000
offline_datapoint_1 1675676554 15,531
offline_datapoint_8 1675676554 102,211
offline_datapoint_9 1675676556 10,000
offline_datapoint_12 1675676556 175,000
offline_datapoint_13 1675676554 0,171
offline_datapoint_4 1675676554 0,000
offline_datapoint_17 1675676554 0,171
offline_datapoint_6 1675676554 1,670
offline_datapoint_7 1675676554 1,670
offline_datapoint_15 1675676554 0,000
offline_datapoint_19 1675676554 0,001
offline_datapoint_3 1675676554 0,001
offline_datapoint_0 1675676554 0,002
offline_datapoint_2 1675676554 0,002
offline_datapoint_11 1675676554 0,000
offline_datapoint_10 1675676557 39,727
offline_datapoint_20 1675676559 3448823808,000
offline_datapoint_14 1675676559 1438,000
offline_datapoint_18 1675676557 0,000
offline_datapoint_16 1675676557 0,000
offline_datapoint_5 1675676557 6820,385
offline_datapoint_21 1675676557 0,000
offline_datapoint_1 1675676557 4,323
offline_datapoint_8 1675676557 0,000
offline_datapoint_9 1675676559 0,000
offline_datapoint_12 1675676559 173,000
offline_datapoint_13 1675676557 0,235
offline_datapoint_4 1675676557 0,000
offline_datapoint_17 1675676557 0,235
offline_datapoint_6 1675676557 2,997
offline_datapoint_7 1675676557 2,997
offline_datapoint_15 1675676557 0,000
offline_datapoint_19 1675676557 0,001
offline_datapoint_3 1675676557 0,001
offline_datapoint_0 1675676557 0,002
offline_datapoint_2 1675676557 0,002
offline_datapoint_11 1675676557 0,000
offline_datapoint_10 1675676560 39,709
offline_datapoint_20 1675676562 3447304192,000
offline_datapoint_14 1675676562 1437,000
offline_datapoint_18 1675676560 0,000
offline_datapoint_16 1675676560 0,000
offline_datapoint_5 1675676560 997,572
offline_datapoint_21 1675676560 0,000
offline_datapoint_1 1675676560 19,279
offline_datapoint_8 1675676560 71,440
offline_datapoint_9 1675676562 0,000
offline_datapoint_12 1675676562 173,000
offline_datapoint_13 1675676560 0,912
offline_datapoint_4 1675676560 0,000
offline_datapoint_17 1675676560 0,912
offline_datapoint_6 1675676560 23,034
offline_datapoint_7 1675676560 23,034
offline_datapoint_15 1675676560 0,000
offline_datapoint_19 1675676560 0,000
offline_datapoint_3 1675676560 0,000
offline_datapoint_0 1675676560 0,009
offline_datapoint_2 1675676560 0,009
offline_datapoint_11 1675676560 0,000
offline_datapoint_10 1675676563 39,519
offline_datapoint_20 1675676565 3430756352,000
offline_datapoint_14 1675676565 1446,000
offline_datapoint_18 1675676563 0,000
offline_datapoint_16 1675676563 0,000
offline_datapoint_5 1675676563 6770,128
offline_datapoint_21 1675676563 0,000
offline_datapoint_1 1675676563 10,179
offline_datapoint_8 1675676563 0,000
offline_datapoint_9 1675676565 0,000
offline_datapoint_12 1675676565 173,000
offline_datapoint_13 1675676563 0,628
offline_datapoint_4 1675676563 0,000
offline_datapoint_17 1675676563 0,628
offline_datapoint_6 1675676563 3,002
offline_datapoint_7 1675676563 3,002
offline_datapoint_15 1675676563 0,000
offline_datapoint_19 1675676563 0,002
offline_datapoint_3 1675676563 0,002
offline_datapoint_0 1675676563 0,006
offline_datapoint_2 1675676563 0,006
offline_datapoint_11 1675676563 0,000
offline_datapoint_10 1675676566 39,504
offline_datapoint_20 1675676568 3429523456,000
offline_datapoint_14 1675676568 1445,000
offline_datapoint_18 1675676566 0,000
offline_datapoint_16 1675676566 0,000
offline_datapoint_5 1675676566 2765,618
offline_datapoint_21 1675676566 0,333
offline_datapoint_1 1675676566 9,198
offline_datapoint_8 1675676566 71,317
offline_datapoint_9 1675676568 0,000
offline_datapoint_12 1675676568 173,000
offline_datapoint_13 1675676566 0,235
offline_datapoint_4 1675676566 0,000
offline_datapoint_17 1675676566 0,235
offline_datapoint_6 1675676566 3,333
offline_datapoint_7 1675676566 3,333
offline_datapoint_15 1675676566 0,000
offline_datapoint_19 1675676566 0,001
offline_datapoint_3 1675676566 0,001
offline_datapoint_0 1675676566 0,002
offline_datapoint_2 1675676566 0,002
offline_datapoint_11 1675676566 0,000
offline_datapoint_10 1675676569 39,523
offline_datapoint_20 1675676571 3431124992,000
offline_datapoint_14 1675676571 1441,000
offline_datapoint_18 1675676569 2,666
offline_datapoint_16 1675676569 0,000
offline_datapoint_5 1675676569 1299,703
offline_datapoint_21 1675676569 0,000
offline_datapoint_1 1675676569 13,873
offline_datapoint_8 1675676569 71,387
offline_datapoint_9 1675676571 0,000
offline_datapoint_12 1675676571 173,000
offline_datapoint_13 1675676569 0,155
offline_datapoint_4 1675676569 0,000
offline_datapoint_17 1675676569 0,155
offline_datapoint_6 1675676569 2,669
offline_datapoint_7 1675676569 2,669
offline_datapoint_15 1675676569 0,000
offline_datapoint_19 1675676569 0,001
offline_datapoint_3 1675676569 0,001
offline_datapoint_0 1675676569 0,002
offline_datapoint_2 1675676569 0,002
offline_datapoint_11 1675676569 0,000
offline_datapoint_10 1675676572 39,536
offline_datapoint_20 1675676574 3432296448,000
offline_datapoint_14 1675676574 1437,000
offline_datapoint_18 1675676572 0,000
offline_datapoint_16 1675676572 0,000
offline_datapoint_5 1675676572 4218,479
offline_datapoint_21 1675676572 0,000
offline_datapoint_1 1675676572 5,354
offline_datapoint_8 1675676572 1643,071
offline_datapoint_9 1675676574 0,000
offline_datapoint_12 1675676574 173,000
offline_datapoint_13 1675676572 0,170
offline_datapoint_4 1675676572 0,000
offline_datapoint_17 1675676572 0,170
offline_datapoint_6 1675676572 3,000
offline_datapoint_7 1675676572 3,000
offline_datapoint_15 1675676572 0,000
offline_datapoint_19 1675676572 0,001
offline_datapoint_3 1675676572 0,001
offline_datapoint_0 1675676572 0,002
offline_datapoint_2 1675676572 0,002
offline_datapoint_11 1675676572 0,000
offline_datapoint_10 1675676575 39,523
offline_datapoint_20 1675676577 3431153664,000
offline_datapoint_14 1675676577 1437,000
offline_datapoint_18 1675676575 0,000
offline_datapoint_16 1675676575 0,000
offline_datapoint_5 1675676575 2487,269
offline_datapoint_21 1675676575 0,000
offline_datapoint_1 1675676575 15,805
offline_datapoint_8 1675676575 1133,038
offline_datapoint_9 1675676577 0,000
offline_datapoint_12 1675676577 173,000
offline_datapoint_13 1675676575 0,401
offline_datapoint_4 1675676575 0,000
offline_datapoint_17 1675676575 0,401
offline_datapoint_6 1675676575 12,011
offline_datapoint_7 1675676575 12,011
offline_datapoint_15 1675676575 0,000
offline_datapoint_19 1675676575 0,000
offline_datapoint_3 1675676575 0,000
offline_datapoint_0 1675676575 0,004
offline_datapoint_2 1675676575 0,004
offline_datapoint_11 1675676575 0,000
offline_datapoint_10 1675676578 39,527
offline_datapoint_20 1675676580 3431464960,000
