713 1675462251 -0,121212 13,200000 37,400000 37,400000 -20,200000
713 1675462252 -0,121212 13,200000 35,800000 35,800000 -20,200000
713 1675462253 -0,121212 13,200000 34,200000 34,200000 -20,200000
713 1675462254 -0,121212 13,200000 32,600000 32,600000 -20,200000
713 1675462255 -0,121212 13,200000 31,000000 31,000000 -20,200000
713 1675462256 -0,028169 14,200000 30,600000 30,600000 -20,200000
713 1675462257 -0,028169 14,200000 30,200000 30,200000 -20,200000
713 1675462258 -0,028169 14,200000 29,800000 29,800000 -20,200000
713 1675462259 -0,028169 14,200000 29,400000 29,400000 -20,200000
713 1675462260 -0,028169 14,200000 29,000000 29,000000 -20,200000
713 1675462261 -0,052632 15,200000 28,200000 28,200000 -20,200000
713 1675462262 -0,052632 15,200000 27,400000 27,400000 -20,200000
713 1675462263 -0,052632 15,200000 26,600000 26,600000 -20,200000
713 1675462264 -0,052632 15,200000 25,800000 25,800000 -20,200000
713 1675462265 -0,052632 15,200000 25,000000 25,000000 -20,200000
713 1675462266 -0,012821 15,600000 24,800000 24,800000 -20,200000
713 1675462267 -0,012821 15,600000 24,600000 24,600000 -20,200000
713 1675462268 -0,012821 15,600000 24,400000 24,400000 -20,200000
713 1675462269 -0,012821 15,600000 24,200000 24,200000 -20,200000
713 1675462270 -0,012821 15,600000 24,000000 24,000000 -20,200000
713 1675462271 -0,012048 16,600000 23,800000 23,800000 -20,200000
713 1675462272 -0,012048 16,600000 23,600000 23,600000 -20,200000
713 1675462273 -0,012048 16,600000 23,400000 23,400000 -20,200000
713 1675462274 -0,012048 16,600000 23,200000 23,200000 -20,200000
713 1675462275 -0,012048 16,600000 23,000000 23,000000 -20,200000
713 1675462276 0,045977 17,400000 23,800000 23,800000 -20,200000
713 1675462277 0,045977 17,400000 24,600000 24,600000 -20,200000
713 1675462278 0,045977 17,400000 25,400000 25,400000 -20,200000
713 1675462279 0,045977 17,400000 26,200000 26,200000 -20,200000
713 1675462280 0,045977 17,400000 27,000000 27,000000 -20,200000
713 1675462281 -0,010989 18,200000 26,800000 26,800000 -20,200000
713 1675462282 -0,010989 18,200000 26,600000 26,600000 -20,200000
713 1675462283 -0,010989 18,200000 26,400000 26,400000 -20,200000
713 1675462284 -0,010989 18,200000 26,200000 26,200000 -20,200000
713 1675462285 -0,010989 18,200000 26,000000 26,000000 -20,200000
713 1675462286 0,021277 18,800000 26,400000 26,400000 -20,200000
713 1675462287 0,021277 18,800000 26,800000 26,800000 -20,200000
713 1675462288 0,021277 18,800000 27,200000 27,200000 -20,200000
713 1675462289 0,021277 18,800000 27,600000 27,600000 -20,200000
713 1675462290 0,021277 18,800000 28,000000 28,000000 -20,200000
713 1675462291 -0,010417 19,200000 27,800000 27,800000 -20,200000
713 1675462292 -0,010417 19,200000 27,600000 27,600000 -20,200000
713 1675462293 -0,010417 19,200000 27,400000 27,400000 -20,200000
713 1675462294 -0,010417 19,200000 27,200000 27,200000 -20,200000
713 1675462295 -0,010417 19,200000 27,000000 27,000000 -20,200000
713 1675462296 -0,010101 19,800000 26,800000 26,800000 -20,200000
713 1675462297 -0,010101 19,800000 26,600000 26,600000 -20,200000
713 1675462298 -0,010101 19,800000 26,400000 26,400000 -20,200000
713 1675462299 -0,010101 19,800000 26,200000 26,200000 -20,200000
713 1675462300 -0,010101 19,800000 26,000000 26,000000 -20,200000
713 1675462301 -0,009804 20,400000 25,800000 25,800000 -20,200000
713 1675462302 -0,009804 20,400000 25,600000 25,600000 -20,200000
713 1675462303 -0,009804 20,400000 25,400000 25,400000 -20,200000
713 1675462304 -0,009804 20,400000 25,200000 25,200000 -20,200000
713 1675462305 -0,009804 20,400000 25,000000 25,000000 -20,200000
713 1675462306 0,009615 20,800000 25,200000 25,200000 -20,200000
713 1675462307 0,009615 20,800000 25,400000 25,400000 -20,200000
713 1675462308 0,009615 20,800000 25,600000 25,600000 -20,200000
713 1675462309 0,009615 20,800000 25,800000 25,800000 -20,200000
713 1675462310 0,009615 20,800000 26,000000 26,000000 -20,200000
713 1675462311 0,083333 21,600000 27,800000 27,800000 -20,200000
713 1675462312 0,083333 21,600000 29,600000 29,600000 -20,200000
713 1675462313 0,083333 21,600000 31,400000 31,400000 -20,200000
713 1675462314 0,083333 21,600000 33,200000 33,200000 -20,200000
713 1675462315 0,083333 21,600000 35,000000 35,000000 -20,200000
713 1675462316 -0,017857 22,400000 34,600000 34,600000 -20,200000
713 1675462317 -0,017857 22,400000 34,200000 34,200000 -20,200000
713 1675462318 -0,017857 22,400000 33,800000 33,800000 -20,200000
713 1675462319 -0,017857 22,400000 33,400000 33,400000 -20,200000
713 1675462320 -0,017857 22,400000 33,000000 33,000000 -20,200000
713 1675462321 -0,008547 23,400000 32,800000 32,800000 -20,200000
713 1675462322 -0,008547 23,400000 32,600000 32,600000 -20,200000
713 1675462323 -0,008547 23,400000 32,400000 32,400000 -20,200000
713 1675462324 -0,008547 23,400000 32,200000 32,200000 -20,200000
713 1675462325 -0,008547 23,400000 32,000000 32,000000 -20,200000
713 1675462326 -0,016393 24,400000 31,600000 31,600000 -20,200000
713 1675462327 -0,016393 24,400000 31,200000 31,200000 -20,200000
713 1675462328 -0,016393 24,400000 30,800000 30,800000 -20,200000
713 1675462329 -0,016393 24,400000 30,400000 30,400000 -20,200000
713 1675462330 -0,016393 24,400000 30,000000 30,000000 -20,200000
713 1675462331 -0,040000 25,000000 29,000000 29,000000 -20,200000
713 1675462332 -0,040000 25,000000 28,000000 28,000000 -20,200000
713 1675462333 -0,040000 25,000000 27,000000 27,000000 -20,200000
713 1675462334 -0,040000 25,000000 26,000000 26,000000 -20,200000
713 1675462335 -0,040000 25,000000 25,000000 25,000000 -20,200000
713 1675462336 0,007812 25,600000 25,200000 25,200000 -20,200000
713 1675462337 0,007812 25,600000 25,400000 25,400000 -20,200000
713 1675462338 0,007813 25,600000 25,600000 25,600000 -20,200000
713 1675462339 0,007812 25,600000 25,800000 25,800000 -20,200000
713 1675462340 0,007812 25,600000 26,000000 26,000000 -20,200000
713 1675462341 0,023077 26,000000 26,600000 26,600000 -20,200000
713 1675462342 0,023077 26,000000 27,200000 27,200000 -20,200000
713 1675462343 0,023077 26,000000 27,800000 27,800000 -20,200000
713 1675462344 0,023077 26,000000 28,400000 28,400000 -20,200000
713 1675462345 0,023077 26,000000 29,000000 29,000000 -20,200000
713 1675462346 0,029851 26,800000 29,800000 29,800000 -20,200000
713 1675462347 0,029851 26,800000 30,600000 30,600000 -20,200000
713 1675462348 0,029851 26,800000 31,400000 31,400000 -20,200000
713 1675462349 0,029851 26,800000 32,200000 32,200000 -20,200000
713 1675462350 0,029851 26,800000 33,000000 33,000000 -20,200000
713 1675462351 0,007194 27,800000 33,200000 33,200000 -20,200000
713 1675462352 0,007194 27,800000 33,400000 33,400000 -20,200000
713 1675462353 0,007194 27,800000 33,600000 33,600000 -20,200000
713 1675462354 0,007194 27,800000 33,800000 33,800000 -20,200000
713 1675462355 0,007194 27,800000 34,000000 34,000000 -20,200000
713 1675462356 -0,014085 28,400000 33,600000 33,600000 -20,200000
713 1675462357 -0,014085 28,400000 33,200000 33,200000 -20,200000
713 1675462358 -0,014085 28,400000 32,800000 32,800000 -20,200000
713 1675462359 -0,014085 28,400000 32,400000 32,400000 -20,200000
713 1675462360 -0,014085 28,400000 32,000000 32,000000 -20,200000
713 1675462361 0,006944 28,800000 32,200000 32,200000 -20,200000
713 1675462362 0,006944 28,800000 32,400000 32,400000 -20,200000
713 1675462363 0,006944 28,800000 32,600000 32,600000 -20,200000
713 1675462364 0,006944 28,800000 32,800000 32,800000 -20,200000
713 1675462365 0,006944 28,800000 33,000000 33,000000 -20,200000
713 1675462366 0,000000 29,600000 33,000000 33,000000 -20,200000
713 1675462367 0,000000 29,600000 33,000000 33,000000 -20,200000
713 1675462368 0,000000 29,600000 33,000000 33,000000 -20,200000
713 1675462369 0,000000 29,600000 33,000000 33,000000 -20,200000
713 1675462370 0,000000 29,600000 33,000000 33,000000 -20,200000
713 1675462371 0,032680 30,600000 34,000000 34,000000 -20,200000
713 1675462372 0,032680 30,600000 35,000000 35,000000 -20,200000
713 1675462373 0,032680 30,600000 36,000000 36,000000 -20,200000
713 1675462374 0,032680 30,600000 37,000000 37,000000 -20,200000
713 1675462375 0,032680 30,600000 38,000000 38,000000 -20,200000
713 1675462376 -0,025316 31,600000 37,200000 37,200000 -20,200000
713 1675462377 -0,025316 31,600000 36,400000 36,400000 -20,200000
713 1675462378 -0,025316 31,600000 35,600000 35,600000 -20,200000
713 1675462379 -0,025316 31,600000 34,800000 34,800000 -20,200000
713 1675462380 -0,025316 31,600000 34,000000 34,000000 -20,200000
713 1675462381 -0,037267 32,200000 32,800000 32,800000 -20,200000
713 1675462382 -0,037267 32,200000 31,600000 31,600000 -20,200000
713 1675462383 -0,037267 32,200000 30,400000 30,400000 -20,200000
713 1675462384 -0,037267 32,200000 29,200000 29,200000 -20,200000
713 1675462385 -0,037267 32,200000 28,000000 28,000000 -20,200000
713 1675462386 0,030488 32,800000 29,000000 29,000000 -20,200000
713 1675462387 0,030488 32,800000 30,000000 30,000000 -20,200000
713 1675462388 0,030488 32,800000 31,000000 31,000000 -20,200000
713 1675462389 0,030488 32,800000 32,000000 32,000000 -20,200000
713 1675462390 0,030488 32,800000 33,000000 33,000000 -20,200000
713 1675462391 0,011905 33,600000 33,400000 33,400000 -20,200000
713 1675462392 0,011905 33,600000 33,800000 33,800000 -20,200000
713 1675462393 0,011905 33,600000 34,200000 34,200000 -20,200000
713 1675462394 0,011905 33,600000 34,600000 34,600000 -20,200000
713 1675462395 0,011905 33,600000 35,000000 35,000000 -20,200000
713 1675462396 0,005780 34,600000 35,200000 35,200000 -20,200000
713 1675462397 0,005780 34,600000 35,400000 35,400000 -20,200000
713 1675462398 0,005780 34,600000 35,600000 35,600000 -20,200000
713 1675462399 0,005780 34,600000 35,800000 35,800000 -20,200000
713 1675462400 0,005780 34,600000 36,000000 36,000000 -20,200000
713 1675462401 -0,017143 35,000000 35,400000 35,400000 -20,200000
713 1675462402 -0,017143 35,000000 34,800000 34,800000 -20,200000
713 1675462403 -0,017143 35,000000 34,200000 34,200000 -20,200000
713 1675462404 -0,017143 35,000000 33,600000 33,600000 -20,200000
713 1675462405 -0,017143 35,000000 33,000000 33,000000 -20,200000
713 1675462406 -0,011299 35,400000 32,600000 32,600000 -20,200000
713 1675462407 -0,011299 35,400000 32,200000 32,200000 -20,200000
713 1675462408 -0,011299 35,400000 31,800000 31,800000 -20,200000
713 1675462409 -0,011299 35,400000 31,400000 31,400000 -20,200000
713 1675462410 -0,011299 35,400000 31,000000 31,000000 -20,200000
713 1675462411 0,000000 35,800000 31,000000 31,000000 -20,200000
713 1675462412 0,000000 35,800000 31,000000 31,000000 -20,200000
713 1675462413 0,000000 35,800000 31,000000 31,000000 -20,200000
713 1675462414 0,000000 35,800000 31,000000 31,000000 -20,200000
713 1675462415 0,000000 35,800000 31,000000 31,000000 -20,200000
713 1675462416 0,005556 36,000000 31,200000 31,200000 -20,200000
713 1675462417 0,005556 36,000000 31,400000 31,400000 -20,200000
713 1675462418 0,005556 36,000000 31,600000 31,600000 -20,200000
713 1675462419 0,005556 36,000000 31,800000 31,800000 -20,200000
713 1675462420 0,005556 36,000000 32,000000 32,000000 -20,200000
713 1675462421 0,005525 36,200000 32,200000 32,200000 -20,200000
713 1675462422 0,005525 36,200000 32,400000 32,400000 -20,200000
713 1675462423 0,005525 36,200000 32,600000 32,600000 -20,200000
713 1675462424 0,005525 36,200000 32,800000 32,800000 -20,200000
713 1675462425 0,005525 36,200000 33,000000 33,000000 -20,200000
713 1675462426 0,021858 36,600000 33,800000 33,800000 -20,200000
713 1675462427 0,021858 36,600000 34,600000 34,600000 -20,200000
713 1675462428 0,021858 36,600000 35,400000 35,400000 -20,200000
713 1675462429 0,021858 36,600000 36,200000 36,200000 -20,200000
713 1675462430 0,021858 36,600000 37,000000 37,000000 -20,200000
713 1675462431 0,000000 37,800000 37,000000 37,000000 -20,200000
713 1675462432 0,000000 37,800000 37,000000 37,000000 -20,200000
713 1675462433 0,000000 37,800000 37,000000 37,000000 -20,200000
713 1675462434 0,000000 37,800000 37,000000 37,000000 -20,200000
713 1675462435 0,000000 37,800000 37,000000 37,000000 -20,200000
713 1675462436 0,000000 39,000000 37,000000 37,000000 -20,200000
713 1675462437 0,000000 39,000000 37,000000 37,000000 -20,200000
713 1675462438 0,000000 39,000000 37,000000 37,000000 -20,200000
713 1675462439 0,000000 39,000000 37,000000 37,000000 -20,200000
713 1675462440 0,000000 39,000000 37,000000 37,000000 -20,200000
713 1675462441 -0,009950 40,200000 36,600000 36,600000 -20,200000
713 1675462442 -0,009950 40,200000 36,200000 36,200000 -20,200000
713 1675462443 -0,009950 40,200000 35,800000 35,800000 -20,200000
713 1675462444 -0,009950 40,200000 35,400000 35,400000 -20,200000
713 1675462445 -0,009950 40,200000 35,000000 35,000000 -20,200000
713 1675462446 0,019324 41,400000 35,800000 35,800000 -20,200000
713 1675462447 0,019324 41,400000 36,600000 36,600000 -20,200000
713 1675462448 0,019324 41,400000 37,400000 37,400000 -20,200000
713 1675462449 0,019324 41,400000 38,200000 38,200000 -20,200000
713 1675462450 0,019324 41,400000 39,000000 39,000000 -20,200000
713 1675462451 -0,051643 42,600000 36,800000 36,800000 -20,200000
713 1675462452 -0,051643 42,600000 34,600000 34,600000 -20,200000
713 1675462453 -0,051643 42,600000 32,400000 32,400000 -20,200000
713 1675462454 -0,051643 42,600000 30,200000 30,200000 -20,200000
713 1675462455 -0,051643 42,600000 28,000000 28,000000 -20,200000
713 1675462456 -0,009132 43,800000 27,600000 27,600000 -20,200000
713 1675462457 -0,009132 43,800000 27,200000 27,200000 -20,200000
713 1675462458 -0,009132 43,800000 26,800000 26,800000 -20,200000
713 1675462459 -0,009132 43,800000 26,400000 26,400000 -20,200000
713 1675462460 -0,009132 43,800000 26,000000 26,000000 -20,200000
713 1675462461 -0,031250 44,800000 24,600000 24,600000 -20,200000
713 1675462462 -0,031250 44,800000 23,200000 23,200000 -20,200000
713 1675462463 -0,031250 44,800000 21,800000 21,800000 -20,200000
713 1675462464 -0,031250 44,800000 20,400000 20,400000 -20,200000
713 1675462465 -0,031250 44,800000 19,000000 19,000000 -20,200000
713 1675462466 0,008850 45,200000 19,400000 19,400000 -20,200000
713 1675462467 0,008850 45,200000 19,800000 19,800000 -20,200000
713 1675462468 0,008850 45,200000 20,200000 20,200000 -20,200000
713 1675462469 0,008850 45,200000 20,600000 20,600000 -20,200000
713 1675462470 0,008850 45,200000 21,000000 21,000000 -20,200000
713 1675462471 0,000000 45,600000 21,000000 21,000000 -20,200000
713 1675462472 0,000000 45,600000 21,000000 21,000000 -20,200000
713 1675462473 0,000000 45,600000 21,000000 21,000000 -20,200000
713 1675462474 0,000000 45,600000 21,000000 21,000000 -20,200000
713 1675462475 0,000000 45,600000 21,000000 21,000000 -20,200000
713 1675462476 0,013100 45,800000 21,600000 21,600000 -20,200000
713 1675462477 0,013100 45,800000 22,200000 22,200000 -20,200000
713 1675462478 0,013100 45,800000 22,800000 22,800000 -20,200000
713 1675462479 0,013100 45,800000 23,400000 23,400000 -20,200000
713 1675462480 0,013100 45,800000 24,000000 24,000000 -20,200000
713 1675462481 -0,013043 46,000000 23,400000 23,400000 -20,200000
713 1675462482 -0,013043 46,000000 22,800000 22,800000 -20,200000
713 1675462483 -0,013043 46,000000 22,200000 22,200000 -20,200000
713 1675462484 -0,013043 46,000000 21,600000 21,600000 -20,200000
713 1675462485 -0,013043 46,000000 21,000000 21,000000 -20,200000
713 1675462486 -0,008658 46,200000 20,600000 20,600000 -20,200000
713 1675462487 -0,008658 46,200000 20,200000 20,200000 -20,200000
713 1675462488 -0,008658 46,200000 19,800000 19,800000 -20,200000
713 1675462489 -0,008658 46,200000 19,400000 19,400000 -20,200000
713 1675462490 -0,008658 46,200000 19,000000 19,000000 -20,200000
713 1675462491 0,017167 46,600000 19,800000 19,800000 -20,200000
713 1675462492 0,017167 46,600000 20,600000 20,600000 -20,200000
713 1675462493 0,017167 46,600000 21,400000 21,400000 -20,200000
713 1675462494 0,017167 46,600000 22,200000 22,200000 -20,200000
713 1675462495 0,017167 46,600000 23,000000 23,000000 -20,200000
713 1675462496 0,029661 47,200000 24,400000 24,400000 -20,200000
713 1675462497 0,029661 47,200000 25,800000 25,800000 -20,200000
713 1675462498 0,029661 47,200000 27,200000 27,200000 -20,200000
713 1675462499 0,029661 47,200000 28,600000 28,600000 -20,200000
713 1675462500 0,029661 47,200000 30,000000 30,000000 -20,200000
713 1675462501 0,000000 48,000000 30,000000 30,000000 -20,200000
713 1675462502 0,000000 48,000000 30,000000 30,000000 -20,200000
713 1675462503 0,000000 48,000000 30,000000 30,000000 -20,200000
713 1675462504 0,000000 48,000000 30,000000 30,000000 -20,200000
713 1675462505 0,000000 48,000000 30,000000 30,000000 -20,200000
713 1675462506 -0,028571 49,000000 28,600000 28,600000 -20,200000
713 1675462507 -0,028571 49,000000 27,200000 27,200000 -20,200000
713 1675462508 -0,028571 49,000000 25,800000 25,800000 -20,200000
713 1675462509 -0,028571 49,000000 24,400000 24,400000 -20,200000
713 1675462510 -0,028571 49,000000 23,000000 23,000000 -20,200000
713 1675462511 -0,020243 49,400000 22,000000 22,000000 -20,200000
713 1675462512 -0,020243 49,400000 21,000000 21,000000 -20,200000
713 1675462513 -0,020243 49,400000 20,000000 20,000000 -20,200000
713 1675462514 -0,020243 49,400000 19,000000 19,000000 -20,200000
713 1675462515 -0,020243 49,400000 18,000000 18,000000 -20,200000
713 1675462516 -0,003984 50,200000 17,800000 17,800000 -20,200000
713 1675462517 -0,003984 50,200000 17,600000 17,600000 -20,200000
713 1675462518 -0,003984 50,200000 17,400000 17,400000 -20,200000
713 1675462519 -0,003984 50,200000 17,200000 17,200000 -20,200000
713 1675462520 -0,003984 50,200000 17,000000 17,000000 -20,200000
713 1675462521 0,011673 51,400000 17,600000 17,600000 -20,200000
713 1675462522 0,011673 51,400000 18,200000 18,200000 -20,200000
713 1675462523 0,011673 51,400000 18,800000 18,800000 -20,200000
713 1675462524 0,011673 51,400000 19,400000 19,400000 -20,200000
713 1675462525 0,011673 51,400000 20,000000 20,000000 -20,200000
